Affinity Row ID;Organization Id;Name;Website;Status;Description;Owner;Investment Size;Last Email;Reminders;CB Location (Address) - Not available for export;CB Location (City) - Not available for export;CB Location (State) - Not available for export;CB Location (Country) - Not available for export;CB Industry - Not available for export;CB Investment Stage - Not available for export;Source;CB Last Funding Date - Not available for export;CB Investors - Not available for export;Lost Reason;Date Added;CB Description - Not available for export
45085830;284851590;nua Software;nuasoftware.com;1 Lost;Das Unternehmen entwickelt Softwarelösungen für die Gastronomie. Ein digitales Managmentsystem (Kassen, Zeitmanagement, Finanzbuchhaltung), ein Kassenssystem zur automatisierten Zahlung sowie eine Software zur Erfassung des Besucherflows und der Koordination von Reservierungen.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;1 Sector / Business Model;02.09.2022;
45085826;284851584;iotis;iotis.tech;1 Lost;Das Unternehmen entwickelt IoT-Hard- und Software im Bereich Sport und Freizeit, um die Einblicke in die Performance der Sportler zu ermöglichen. Unter anderem wird ein Fußball mit eingebautem Chip entwickelt, welcher Geschwindigkeit, Kontakte oder die Richtung misst und diese Daten über eine App teilen kann.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;1 Sector / Business Model;02.09.2022;
45085823;284851583;fino taxtech;grundsteuer-digital.de;Incoming;Das Unternehmen entwickelt Software für Steuerberater und Unternehmen, mit welcher Sie die Grundsteuerreform umsetzen können sollen.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;;02.09.2022;
45085821;262885875;Emmora;emmora.de;1 Lost;Bestattung online organisieren im Trauerfall oder zur Vorsorge. Wir sind deutschlandweit  für Dich da. Wir kümmern uns um die gesamte Organisation.  ✓ Transparent & individuell ✓ Kompetente Beratung ✓ Einfühlsame Bestatter;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;1 Sector / Business Model;02.09.2022;
45085816;266093775;cyclus.digital;cyclus.digital;Call / Meeting -> move to dealflow;;Sophie Tribius <sophie.tribius@alstin.de>;;05/13/2022;;;;;;;;Startupdetector - GROW;;;;02.09.2022;
45085812;283631571;unea;unea.io;Incoming;unea nallows brands and their retailers can manage and optimize their trade spend budgets. unea offers a no-code workflow software that enables brands and retailers to manage and optimize the entire process from planning to invoicing - all in one software. Hereby unea is creating an operating system for the entire industry.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - GROW;;;;02.09.2022;
45002543;281745161;Certivity;certivity.io;To be contacted;Certivity offers software to model digital regulatory twins of their products. This will ensure that current regulatory requirements are integrated in the right place in the engineering process.  Product compliance will be smarter, safer, more transpar...;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Ad-hoc;;;;02.08.2022;
44996074;284828018;Elusiv Cash;;1 Lost;A script for anonymous transactions on the Solana Blockchain (5th biggest Blockchain at the moment).;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Innovis;;;2 Out of focus;02.08.2022;
44996067;284828013;ImpactNexus;impactnexus.io;Incoming;sustainability focused portfolio management software;Christina Schmidt <christina.schmidt@alstin.de>;;05.10.2022;;;;;;;;Innovis;;;;02.08.2022;
44996065;284828010;Pina earth;pina.earth;1 Lost;New income stream to prepare their forests for a changing climate;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Innovis;;;1 Sector / Business Model;02.08.2022;
44996063;284509254;Productlane;productlane.io;Call / Meeting -> move to dealflow;Know for which user segment you build a feature. Engage them with a changelog that writes itself, generated from your issues.;Sophie Tribius <sophie.tribius@alstin.de>;;03/28/2022;;;;;;;;Innovis;;;;02.08.2022;
44996061;284055282;Cogram;cogram.com;Call / Meeting -> move to dealflow;Intuitive and fast coding for Jupyter Notebook and SQL;Christina Schmidt <christina.schmidt@alstin.de>;;03/23/2022;;;;;;;;Innovis;;;;02.08.2022;
44995806;284827811;kylecode;;1 Lost;Das Unternehmen entwickelt Lernsoftware in Form einer Mobile App für den Schul-, Uni- und Nachhilfemarkt, mit der Fremdsprachenunterricht innovativ gestaltet und veraltete Lernmethoden ersetzt werden sollen.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;02.08.2022;
44995804;284827810;Geisted;;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte blockchain-basierte Software in den Bereichen Kunst und Kreatives.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;02.08.2022;
44995803;284827809;ADANDRA;;1 Lost;Das Unternehmen entwickelt ein noch nicht näher bekanntes soziales Netzwerk zur Gründung einer Wahlfamilie beziehungsweise einer Familiengemeinschaft sowie zur Bekämpfung der Einsamkeit und sozialen Isolation.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;2 Out of focus;02.08.2022;
44995802;284827808;Vendimo Immobilien;;1 Lost;Das Unternehmen entwickelt einen noch nicht näher bekannten Online-Marktplatz für Immobilien.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;02.08.2022;
44995801;284827807;Primary Target;;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Software im Bereich Cybersecurity.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;No info;02.08.2022;
44995799;284827804;MATS;;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Software, mit der Athleten trainieren und Leistungen analysieren können sollen.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;2 Out of focus;02.08.2022;
44995797;284827801;Deskler;;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Tische mit integrierter Elektronik (Smartdesk).;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;02.08.2022;
44995795;284827799;Slcted 4 YOU;;1 Lost;Das Unternehmen entwickelt einen noch nicht näher bekannten Online-Marktplatz, mit dem potenzielle eCommerce-Kunden und Experten für die Produkte miteinander vernetzt werden, um sich auszutauschen zu können.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;No info;02.08.2022;
44995791;284827798;SABIA Botanicals;;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte pflanzenbasierte Kosmetika für Frauen.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;2 Out of focus;02.08.2022;
44995790;284827797;fashionfinder;;1 Lost;Das Unternehmen entwickelt eine noch nicht näher bekannte Mobile App für Kleidungsstücke.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;02.08.2022;
44995787;284827796;element76;;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Software im Bereich Cloud-Security.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;No info;02.08.2022;
44995786;284827795;TABBO;;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Software für die Gastronomie.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;Team;02.08.2022;
44995783;284827794;Medibots;;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Soft- und Hardware im Medizinbereich.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;02.08.2022;
44995779;284827793;Kantagram;;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Software für Steuerbüros.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;No info;02.08.2022;
44995776;284827791;Circular Things;;To be contacted;Das Unternehmen entwickelt einen noch nicht näher bekannten Service inklusive Mobile App, mit der Take-away-Verpackungen wiederverwendet werden können sollen.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;;02.08.2022;
44957839;124903909;Skwid;skwid.io;1 Lost;Skwid is a web scraping SaaS.;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
With Skwid; you can turn any website into an API : it's the perfect way to have programmatic access to any website's data.;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
99% of websites on the web do not provide an API; hence you can't leverage its full content.;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
With Skwid; we thrive on making business data accessible and actionable; for everyone.;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
"https://skwid.io""";Christina Schmidt <christina.schmidt@alstin.de>;;05/19/2022;;;;;;;;Startupdetector - START;;;No info;02.07.2022;;;;;;
44957837;284818475;shareX mobility;sharex.ag;1 Lost;Das Unternehmen entwickelt Ausleihstationen und Software für den Betrieb von geteilten Mikromobilitätslösungen für Kommunen, Wohnungsbaugesellschaften, Firmen usw. Dabei sollen Abstellanlagen, Elektrofahrzeuge, eine Mobile App, Garantie und Versicherung etc. komplett vom Unternehmen gestellt werden.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;02.07.2022;
44957833;284818471;Eazy Customs;eazycustoms.com;1 Lost;Das Unternehmen entwickelt einen softwaregestützten Onlinemarktplatz für die einfache Zollabwicklung.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;2 Out of focus;02.07.2022;
44957829;284818468;DEEP Piction;deeppiction.com;1 Lost;Das Unternehmen entwickelt noch nicht im Detail bekannte Software, die eine schnelle und unkomplizierte Analyse des gesamten Organismus auf Einzelebenen in 3D ermöglichen soll. Damit sollen möglicherweise Diagnostika und Therapeutika für bisher nicht behandelbare Krankheiten entwickelt werden.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;2 Out of focus;02.07.2022;
44957826;284201529;Databloom;databloom.ai;Call / Meeting -> move to dealflow;Blossom is the leading federated learning and analytics platform. The enterprise stack of Apache Wayang.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;03/23/2022;;;;;;;;Startupdetector - START;;;;02.07.2022;
44957824;283450650;Codio Impact;codioimpact.com;Call / Meeting -> move to dealflow;Codio Impact automates the way you manage and report your Environmental, Social, Governance (ESG) data, while remaining fully compliant with the newest regulation.;Sophie Tribius <sophie.tribius@alstin.de>;;02/18/2022;;;;;;;;Startupdetector - START;;;;02.07.2022;
44957820;283606412;benchANT (Spin-off @Ulm University, formerly Baas-Project);benchant.com;1 Lost;We support IT teams to make more reliable, efficient and sustainable cloud and database decisions based on quantitative benchmarking measurements. Our on-demand, self-service platform enables you to make performance benchmarks of all SQL, NoSQL and NewSQL databases like MongoDB, MySQL, PostgreSQL, Cassandra, Couchbase and Cockroach on Public Cloud Infrastructures vom AWS EC2 to the Open Telekom Cloud. Get in touch with our experts! Become a pioneer partner for our alpha version in Q3-2021! Funded by EXIST-Forschungstransfer!;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;Team;02.07.2022;
44957819;284818452;baito;getbaito.de;1 Lost;Das Unternehmen entwickelt eine Online-Jobbörse für Stellen mit Impact und Nachhaltigkeit.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;02.07.2022;
44957817;284818448;101 Schoolware;101schoolware.de;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Lernsoftware für Schüler und Studenten.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;No info;02.07.2022;
44957816;284818445;yedi;yedi.de;1 Lost;Das Unternehmen entwickelt Software zum Datenaustausch zwischen verschiedenen IT-Systemen und zur Automatisierung von digitalen Geschäftsprozessen. Über Schnittstellen sollen die Daten für Prozesse und Workflow-Automatisierungen zur Verfügung stehen.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;02.07.2022;
44957813;284818442;uNostics;unostics.com;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Messgeräte und analysegestützte Dienstleistungen im Sport- und Gesundheitsbereich.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;02.07.2022;
44957810;284818439;SaveStrike;savestrike.de;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Software für Finanzdienstleistungen im Bankensektor.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;No info;02.07.2022;
44957808;284818438;Mavue;mavue.io;Waitlist / later;Das Unternehmen entwickelt Software, mit der Firmen die für sie relevanten Daten in Bezug auf Nachhaltigkeitskennzahlen sammeln, auswerten und berichten können sollen. Dabei sollen die jeweiligen gesetzlichen Rahmenbedingungen mit einbezogen werden.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;;02.07.2022;
44957805;283959978;Kollektiv MFG;kollektiv-mfg.com;Call / Meeting -> move to dealflow;We want to start a revolution of the workplace that puts humans and their diverse needs front and center. As a starting point we’ve built Calvah, a software that improves inclusion in meetings. Like our name suggests we are a collective of different professions (product design, UI / UX, marketing & sales, software development, DEI) with a core team and a vast network of freelancers.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;;;;;;
44957802;284818433;FrachtGefährten;frachtgefaehrten.de;1 Lost;Das Unternehmen entwickelt Software, mit der Firmen ihre Transportlogistik und tägliche Tourenvergabe automatisieren und optimieren können sollen, unter anderem auch durch Nutzung eines Marktplatzes mit Preisvergleich von Speditionen.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;Team;02.07.2022;
44957800;284818432;EASY2;easy2.de;1 Lost;Das Unternehmen entwickelt Dienstleistungen und Software für automatisiertes Marketing in den Bereichen Webseite, E-Mail-Kampagnen, Onlineshops usw.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;02.07.2022;
44957797;284818428;DiA42 - Gesellschaft für digitale Medizinprodukte mbH;dia42.de;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Software für digitale Medizinprodukte im Bereich Projekt-, Qualitäts-, Risiko-, und Datenschutzmanagement.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;Team;02.07.2022;
44957796;284818424;Contractuali;contractuali.com;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte Software für die cloudbasierte und datenbankgestützte Vertragserstellung, -aktualisierung und -verwaltung.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;2 Out of focus;02.07.2022;
44957794;284818423;Umati-Invest;umati-invest.com;1 Lost;Das Unternehmen entwickelt eine noch nicht näher bekannte Plattform, auf der afrikanische Startups mit Crowd-Investoren aus der DACH-Region vernetzt werden können sollen.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;2 Out of focus;02.07.2022;
44957791;284818422;taico;taico.io;To be contacted;Das Unternehmen entwickelt noch nicht näher bekannte Software für die Optimierung von Marketingausgaben.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;;02.07.2022;
44957789;284818421;Spark e-Fuels;sparkefuels.com;1 Lost;Das Unternehmen entwickelt noch nicht näher bekannte, nachhaltige e-Fuels (synthetische Kraftstoffe aus Wasser und Kohlenstoffdioxid) für die Luftfahrtindustrie.;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;02.07.2022;
44957786;282811540;SACCHA;saccha.de;1 Lost;We are a biotech company producing the first customizable vegan protein to fully substitute all functionalities of animal protein, paving the way towards sustainable food production.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;2 Out of focus;02.07.2022;
44957784;284818397;Probatix;probatix.de;1 Lost;Das Unternehmen entwickelt Software, mit der Corona-Testzentren ihre Prozesse organisieren und verwalten können sollen. Dabei sollen beispielsweise Termine gebucht, Zahlungen abgeschlossen oder Ergebnisse versendet werden können.;Philipp Rehsmann <philipp.rehsmann@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;02.07.2022;
44957782;283535288;Industrial Technology and Witchcraft;industrial-technology-and-witchcraft.com;1 Lost;Industrial Technology and Witchcraft - Game Development Studio;Sophie Tribius <sophie.tribius@alstin.de>;;;;;;;;;;Startupdetector - START;;;1 Sector / Business Model;02.07.2022;
44957781;279190143;denizen;thisisdenizen.com;1 Lost;Our physical space and digital platform help people connect across their neighbourhood, providing everything they need to live their best work, leisure, and social lives.;Christina Schmidt <christina.schmidt@alstin.de>;;;;;;;;;;Startupdetector - START;;;2 Out of focus;02.07.2022;
